amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	price-designation	customized-url	customized-page 
113-2219613-2349860		2023-02-06T20:46:02+00:00	2023-02-07T17:12:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	1.77							COLUMBUS	OH	43201-3275	US		FALSE		https://zme-caps.amazon.com/t/f6V7CgL9FGp8/bEn__mMF-HUKfGCDd74siD6otUiRbrvG-04H6YPlNq0/18	https://a.co/fvbNN8A
113-1844394-0333040		2023-02-06T21:00:54+00:00	2023-02-06T23:59:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	0.62							CHESTERFIELD	MO	63005-4271	US		FALSE		https://zme-caps.amazon.com/t/NaOx9wx6fjBF/BJRLdZ_tahxm6b2dlocvKRyDg2dpd1aOu3XGvyc2NEU/18	https://a.co/03zogLA
113-1844781-7622640		2023-02-06T21:25:07+00:00	2023-02-06T23:59:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	0.78							SAINT LOUIS	MO	63130	US		FALSE		https://zme-caps.amazon.com/t/RH7ocTOCeePA/YkWfobfVst-ZtyC9g0iIQ6rnTw8_8NIWrecVWIs-72k/18	https://a.co/hUeriCn
112-0093267-3459425		2023-02-06T21:29:55+00:00	2023-02-07T00:10:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.87							MCALLEN	TX	78503-1815	US		FALSE		https://zme-caps.amazon.com/t/jYacNansFdUr/e1JjiOmneguuzdm4BNar5l2uX0E3otX9hColU4IoaFw/18	https://a.co/duISFME
112-5804791-3031440		2023-02-06T21:32:24+00:00	2023-02-06T21:36:44+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1		0										SAN DIEGO	CA	92129-5012	US		FALSE		https://zme-caps.amazon.com/t/J6ILpojVDXPB/n0sL1AaXsX_v3py0ASWlr_SVyJQhecrcfh4jVmch5L0/18	https://a.co/d2vHkyw
114-6161487-7217049		2023-02-06T21:39:24+00:00	2023-02-06T23:59:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.31							THOMASVILLE	NC	27360-4701	US		FALSE		https://zme-caps.amazon.com/t/OdNtdNQPbDlV/PMpAPsPsQKYnozS7qv6ojrNycvzRS6TyDpHpbhbGPso/18	https://a.co/15lUs30
111-6385925-5376231		2023-02-06T21:39:53+00:00	2023-02-06T23:59:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	16.68	1.44	7.99						OKLAHOMA CITY	OK	73119-5611	US		FALSE		https://zme-caps.amazon.com/t/EI6P7fWRnAEn/IwBBjorJ6feKpBJFhfrFEc6EjonG2y-VaeHAwry6cbU/18	https://a.co/cxTXUFe
113-5469555-5076242		2023-02-06T21:46:00+00:00	2023-02-06T23:59:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	1.95							AUSTIN	TX	78701-2978	US		FALSE		https://zme-caps.amazon.com/t/y5xNCtxLzEEk/7-zsYTaDgjozradSeI8IFYnVDlmyEyES56tb901l0Js/18	https://a.co/4BwJTjz
114-5246035-4597013		2023-02-06T21:47:18+00:00	2023-02-06T23:59:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.58							NORTH LITTLE ROCK	AR	72117-4934	US		FALSE		https://zme-caps.amazon.com/t/tUYIdVFM5ruL/TcpV9LQHkIE49lak4mn50H8dLIc5KAMvoS26B1VDldk/18	https://a.co/6jQ5IYj
112-0241563-4075449		2023-02-06T21:59:18+00:00	2023-02-06T23:59:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	1.99							SAN DIEGO	CA	92129-5012	US		FALSE		https://zme-caps.amazon.com/t/q1GWRawQJTIL/r8diAqVSh_MiHtttFUFeI8qC1zHWY8QSoew-SGmJmYo/18	https://a.co/dP0dSD2
112-9339651-2907460		2023-02-06T22:19:10+00:00	2023-02-07T17:09:56+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.08							PONTE VEDRA	FL	32081-1040	US		FALSE		https://zme-caps.amazon.com/t/eIDndiy86usc/aLlhNBSLc5fupkxrg-ETaMHTPEbbvRWQHdVoRTMZHhY/18	https://a.co/1vzo5FR
113-0881018-3413009		2023-02-06T22:34:22+00:00	2023-02-07T17:09:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.14							Clovis	CA	93619	US		FALSE		https://zme-caps.amazon.com/t/1I0gi7IEEgsq/HKzA2ZvVb5CgonXiV75WyOTuixW9L7mhPfiwBsoindE/18	https://a.co/3fM0frS
113-6174163-1035456		2023-02-06T23:05:01+00:00	2023-02-07T17:21:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	1.86							KITTS HILL	OHIO	45645-9013	US		FALSE		https://zme-caps.amazon.com/t/39MhOV65fc3e/9a7AqQ0PxFv-rTmI7FfjwpeO8wIdRtbCcoK4-M0RXek/18	https://a.co/9c0E3Fx
114-1942963-6300236		2023-02-06T23:29:39+00:00	2023-02-07T17:21:03+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.42							SURPRISE	AZ	85388-1182	US		FALSE		https://zme-caps.amazon.com/t/4TPf0nGheNT6/gS2jLwcR8Gj_je-1l2X7WsiTSHxmD38kf0wBNYZFGP0/18	https://a.co/e3373Lr
114-1149497-6302664		2023-02-06T23:39:00+00:00	2023-02-09T08:13:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.47							KANSAS CITY	MO	64137-2373	US		FALSE		https://zme-caps.amazon.com/t/WuDT8jRJa98Q/uog3dKYf9-7P2IAsXYfQyKu818owhf-xUuwRtspabOM/18	https://a.co/c0tY9FL
113-0477063-0080211		2023-02-06T23:43:22+00:00	2023-02-07T17:10:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.12							DALTON	PA	18414-9553	US		FALSE		https://zme-caps.amazon.com/t/AhHSqLXktbSm/XbPFaJwCHyW_HVELiamCKevgu-nSdXSBNeVFksqP_b4/18	https://a.co/egWo9GN
113-0042322-7216220		2023-02-07T00:01:41+00:00	2023-02-07T19:07:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	1.15							PALMYRA	VA	22963-3311	US		FALSE		https://zme-caps.amazon.com/t/jzGFB8BpgOuo/dldJraoFrO9mjNfBvD_5aQpP2S_i4hkX57VnxJp_jng/18	https://a.co/gY2X48O
113-9485168-0951422		2023-02-07T00:07:47+00:00	2023-02-07T15:13:34+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.37	7.99	0.62					SAN DIEGO	CA	92154-5827	US		FALSE		https://zme-caps.amazon.com/t/VHevhcLEHxwq/pLnafeRArq_jUoP0FllTlnti5Rx3lhTSn0VPo4pa9dE/18	https://a.co/9EHwcZL
113-3090593-4873815		2023-02-07T00:18:57+00:00	2023-02-07T17:10:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Congrats with Custom Name 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CONGRATSCUSTOMNAME	B099VJ1ZJP	1	Shipped	1	USD	20.98	1.52							CHARLOTTE	NC	28214-1655	US		FALSE		https://zme-caps.amazon.com/t/svhABAgTW9y8/aLdp7_fJGT6Vp9YybdGQBvfvVNK5P1pqgo9nGMDOOec/18	https://a.co/442zoDt
112-1435521-8912245		2023-02-07T00:42:40+00:00	2023-02-07T17:10:00+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.8							SAN JUAN	PR	00907-1520	US		FALSE		https://zme-caps.amazon.com/t/zCVeQZpBf3I2/5gQOKMjABW88AEVn1h8I794a-uah8AgZPy6nLiIPPWY/18	https://a.co/5eRL9in
112-5276369-6109034		2023-02-07T00:45:25+00:00	2023-02-07T17:10:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	0.99							LOHMAN	MO	65053-9824	US		FALSE		https://zme-caps.amazon.com/t/7zmcSnbqmy00/jf3dj4tGuY9w_hauAy4oB5ej7iSBcWD5ff0615C0Hb0/18	https://a.co/eyXvFGg
112-5276369-6109034		2023-02-07T00:45:25+00:00	2023-02-07T17:10:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	0.99							LOHMAN	MO	65053-9824	US		FALSE		https://zme-caps.amazon.com/t/9L6YfLLfHQ8S/nQdNkb8_8B0-C3wUy1rQiGUEstNCpARc0c25mxqgtWw/18	https://a.co/3h9o5La
114-0524030-0652216		2023-02-07T01:10:15+00:00	2023-02-07T17:10:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	31.65	2.22							SARATOGA SPRINGS	NY	12866-5789	US		FALSE		https://zme-caps.amazon.com/t/zroin73hXHF7/PmU__LaGq1_VgKmybNcid6EANcjtUoJp1G6ufIr_F-w/18	https://a.co/as2ogYK
114-0094140-6650612		2023-02-07T01:11:14+00:00	2023-02-07T17:10:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.21							MORENO VALLEY	CA	92557-8727	US		FALSE		https://zme-caps.amazon.com/t/5YpkqcIjOeRi/BA6lmXfcaE3yWxN-z2iY8Z5S66oNeFwcjeoNhgafYmY/18	https://a.co/6sKEUtW
114-0362883-2996202		2023-02-07T01:51:39+00:00	2023-02-07T15:09:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.28	7.99						DRAPER	UT	84020-8170	US		FALSE		https://zme-caps.amazon.com/t/Hj4UcvE5w7Nc/6hkExycp87qm5HqlKh7YqdXJCfNaLA1J9NmGbOq2MtA/18	https://a.co/2I8KzI8
112-5661719-0737806		2023-02-07T02:37:55+00:00	2023-02-07T17:10:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65								AUSTIN	TX	78712-1461	US		TRUE		https://zme-caps.amazon.com/t/NxZjKseHaB23/EX56ZmnzKe-GUO8av6DxV-BXXvgIfyIH-InrOPAPRw0/18	https://a.co/eNtksum
114-5847499-6415415		2023-02-07T02:42:04+00:00	2023-02-22T07:23:15+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1		0	USD	31.65	2.45							FULLERTON	CA	92834-9001	US		FALSE		https://zme-caps.amazon.com/t/DKu8qr4KHWv0/JReRgjXzUDORWSAXmPpP_DBm8LMl2DmCE2252hrcuo8/18	https://a.co/7Ihmx6z
112-1457791-0539451		2023-02-07T02:44:35+00:00	2023-02-07T17:10:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	27.65	2.38							MONTAUK	NY	11954-5436	US		FALSE		https://zme-caps.amazon.com/t/VjttGR4zQ1De/mLTz_M3t5b0ffJFpx7qkbKT-0cR9NGOAbpbLJGhDeOw/18	https://a.co/4qcFCPO
111-8953615-8583459		2023-02-07T02:47:31+00:00	2023-02-07T15:21:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	0.75	7.99	0.34					SAINT LOUIS	MO	63137-4504	US		FALSE		https://zme-caps.amazon.com/t/yjxXTxe3QVNi/-br9I5TsFfjeuDdu0B2klB721iqeWQgh-PaNQPc9YZg/18	https://a.co/bzshpUD
114-6840364-5657060		2023-02-07T03:09:01+00:00	2023-02-07T17:20:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Happy Birthday with Custom Name 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	HBDCUSTOMNAME	B099V93FGY	1	Shipped	1	USD	21.98	1.54							MIAMI	FL	33129-2036	US		FALSE		https://zme-caps.amazon.com/t/vLeHNA1uWQZu/TvOZqlLDMrgzBZoJPBnfktd56PrpqcLQN51IoPZtSgQ/18	https://a.co/1qBns1A
112-0434685-0325022		2023-02-07T03:18:25+00:00	2023-02-07T17:20:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.21							DALLAS	TX	75275	US		FALSE		https://zme-caps.amazon.com/t/9ftspDyit0L7/oIzbRjJPBMshInhV0HsgTA1152Ui3J8yqNIm7mV7KsU/18	https://a.co/7ccPBHI
114-2787892-8389038		2023-02-07T04:31:53+00:00	2023-02-07T17:10:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.46							SAN RAMON	CA	94582-5225	US		FALSE		https://zme-caps.amazon.com/t/bKmTHdfnPh6Y/k8_FZBgwyIHcZWfvBzME9QhLFolNLPU8kFH-bQpm-2o/18	https://a.co/bbnzDzh
111-8938270-3833044		2023-02-07T04:32:20+00:00	2023-02-07T15:10:02+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.33	7.99	0.64					TRUSSVILLE	AL	35173-2110	US		FALSE		https://zme-caps.amazon.com/t/F9VkEeP30UHB/yiokfVQJ_4KomfYczJOQE2WGFrEmel_BUzNaqEO7Ul0/18	https://a.co/c8FCVEv
112-6463145-5089859		2023-02-07T04:38:30+00:00	2023-02-07T17:10:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.26							KANSAS CITY	MO	64119-4318	US		FALSE		https://zme-caps.amazon.com/t/zg6vqAsSAFXg/lfc5ABW4skbFNgLDB3P39ivvyV_YH0JgIGraRNBzz4A/18	https://a.co/a3Fkngf
114-6405355-4121828		2023-02-07T04:38:32+00:00	2023-02-07T17:10:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.61							MOUNTAIN VIEW	CA	94040-3011	US		FALSE		https://zme-caps.amazon.com/t/Q6C528YVgRiW/hoH-5XOVA0F8b-d3iE6huLIADyG6Q-agZAPeFC-0Lo8/18	https://a.co/axRRQf5
112-7602877-8133808		2023-02-07T05:31:52+00:00	2023-02-07T17:10:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	41.65	3.49							HENDERSON	NV	89011-5549	US		FALSE		https://zme-caps.amazon.com/t/6nbxkfQsxhVo/REhbDUNyC0rt9a_15AJ2fC0Mk513IA5LymrzeFQnAKk/18	https://a.co/2NvRA9p
111-0212487-7953852		2023-02-07T05:49:28+00:00	2023-02-07T17:10:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	1.87							San Francisco	CA	94107-4035	US		FALSE		https://zme-caps.amazon.com/t/Jj4J02WIJiwR/aZCrNw59XUcCQUJ-0wHODB5SPD-USEDY5uQAH2Vuqsk/18	https://a.co/cbGRzp2
114-3475771-8182604		2023-02-07T05:56:57+00:00	2023-02-07T15:20:47+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	0.96	7.99						Hialeah	FL	33018-6537	US		FALSE		https://zme-caps.amazon.com/t/aN4yaf8VyO72/w_39QkzOjocdQxpPQGqr3md7MAY_WiU4CNaIByn8jjE/18	https://a.co/i6gAiOY
114-4670473-7386637		2023-02-07T06:01:57+00:00	2023-02-07T17:12:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.39							KENEDY	TX	78119-4649	US		FALSE		https://zme-caps.amazon.com/t/Az6vkAJhZSwd/DDLPAwe7cpNw-zU7wDZt93m1o8cc5x98RctItoToKGQ/18	https://a.co/4uGzVch
112-3058397-9028212		2023-02-07T06:13:34+00:00	2023-02-07T17:10:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	1.3							WASHINGTON	DC	20016-0167	US		FALSE		https://zme-caps.amazon.com/t/0Fw8hImn3Rub/uSljm8DVTqcyT9IVsRDDQaa0NGcmcBL5cqolvgM5iUs/18	https://a.co/7iQv1Sk
113-5394937-8090613		2023-02-07T06:16:58+00:00	2023-02-07T17:10:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.31							MIAMI	FL	33168-2134	US		FALSE		https://zme-caps.amazon.com/t/boem51kuT7AR/Ow0cNyEWduPNOIm3I25pRHWJpMImE6HkkL0e-cPnw60/18	https://a.co/fFYI1iV
114-3442518-8536201		2023-02-07T13:24:41+00:00	2023-02-08T01:59:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	0.83							MOUNT PLEASANT	WI	53406-4018	US		FALSE		https://zme-caps.amazon.com/t/8zLKCGDzOJPg/JV9CNx9BV4WAB9ki4kYyHvjuO1IFyeV0Z9YZLneToNk/18	https://a.co/iH11B2Y
113-7073695-1428204		2023-02-07T13:47:41+00:00	2023-02-08T02:11:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	34.65	2.43	7.99						SARASOTA	FL	34239-2201	US		FALSE		https://zme-caps.amazon.com/t/u5TIB8p0Q0Bw/3APoN-_j_7AF_ZjDplALb2DYvX0b2-L58964uCUs8J4/18	https://a.co/iAPZjWJ
113-1130094-4147430		2023-02-07T14:22:55+00:00	2023-02-08T02:00:03+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65								KATY	TX	77493-3707	US		TRUE		https://zme-caps.amazon.com/t/TruHSjdrP67W/TIV8JWzsRyyfvl-Nwe-mj8zDD1zt4icPR3gBlSt5U9c/18	https://a.co/2QEPEbM
114-4606826-9240232		2023-02-07T15:41:58+00:00	2023-02-08T18:38:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	33.68	2.36							Mt Ulla	NC	28125	US		FALSE		https://zme-caps.amazon.com/t/iE4NedE5lbBZ/pKG0VGdcv9fYwzfhqDQSfu2oa-Wtp8YHAkmPILwsl7c/18	https://a.co/0rSUV8Y
112-4735065-4874617		2023-02-07T15:46:12+00:00	2023-02-08T20:31:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.18							Philadelphia	PA	19152	US		FALSE		https://zme-caps.amazon.com/t/Car5Z3434ugj/UgwGfTM0xOVh69RGwCbD23LWfZEBt3ZIxOf27ELi9MQ/18	https://a.co/6SNB5wu
114-9844438-9829827		2023-02-07T15:57:22+00:00	2023-02-07T15:58:58+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1		0										SCOTTSDALE	AZ	85254-2113	US		FALSE		https://zme-caps.amazon.com/t/OekOWk8JjfFP/KSASrwr72G9VbmZWC2U1QGGXJfQ3Eq2tIXfj3iwtykc/18	https://a.co/6UiZ4T4
